time,streamflow (m3 s-1),reference_time
2023-07-06 13:00:00+00:00,1.1199999749660492,2023-07-06 12:00:00
2023-07-06 14:00:00+00:00,1.1099999751895666,2023-07-06 12:00:00
2023-07-06 15:00:00+00:00,1.099999975413084,2023-07-06 12:00:00
2023-07-06 16:00:00+00:00,1.0699999760836363,2023-07-06 12:00:00
2023-07-06 17:00:00+00:00,1.0399999767541885,2023-07-06 12:00:00
2023-07-06 18:00:00+00:00,0.9999999776482582,2023-07-06 12:00:00
2023-07-06 19:00:00+00:00,0.9699999783188105,2023-07-06 12:00:00
2023-07-06 20:00:00+00:00,0.9399999789893627,2023-07-06 12:00:00
2023-07-06 21:00:00+00:00,0.909999979659915,2023-07-06 12:00:00
2023-07-06 22:00:00+00:00,0.8899999801069498,2023-07-06 12:00:00
2023-07-06 23:00:00+00:00,0.8699999805539846,2023-07-06 12:00:00
2023-07-07 00:00:00+00:00,0.8499999810010195,2023-07-06 12:00:00
2023-07-07 01:00:00+00:00,0.8399999812245369,2023-07-06 12:00:00
2023-07-07 02:00:00+00:00,0.8299999814480543,2023-07-06 12:00:00
2023-07-07 03:00:00+00:00,0.8299999814480543,2023-07-06 12:00:00
2023-07-07 04:00:00+00:00,0.8199999816715717,2023-07-06 12:00:00
2023-07-07 05:00:00+00:00,0.8199999816715717,2023-07-06 12:00:00
2023-07-07 06:00:00+00:00,0.8199999816715717,2023-07-06 12:00:00
2023-07-07 07:00:00+00:00,0.8199999816715717,2023-07-06 12:00:00
2023-07-07 08:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 09:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 10:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 11:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 12:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 13:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 14:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 15:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 16:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 17:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 18:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 19:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 20:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 21:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 22:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-07 23:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-08 00:00:00+00:00,0.8099999818950891,2023-07-06 12:00:00
2023-07-08 01:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 02:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 03:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 04:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 05:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 06:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 07:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 08:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 09:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 10:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 11:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 12:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 13:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 14:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 15:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 16:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 17:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 18:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 19:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 20:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 21:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 22:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-08 23:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-09 00:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-09 01:00:00+00:00,0.7999999821186066,2023-07-06 12:00:00
2023-07-09 02:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 03:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 04:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 05:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 06:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 07:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 08:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 09:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 10:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 11:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 12:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 13:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 14:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 15:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 16:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 17:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 18:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 19:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 20:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 21:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 22:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-09 23:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-10 00:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-10 01:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-10 02:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
2023-07-10 03:00:00+00:00,0.789999982342124,2023-07-06 12:00:00
