time,streamflow (m3 s-1),reference_time
2023-04-10 13:00:00+00:00,5.379999879747629,2023-04-10 12:00:00
2023-04-10 14:00:00+00:00,5.259999882429838,2023-04-10 12:00:00
2023-04-10 15:00:00+00:00,4.9899998884648085,2023-04-10 12:00:00
2023-04-10 16:00:00+00:00,4.649999896064401,2023-04-10 12:00:00
2023-04-10 17:00:00+00:00,4.399999901652336,2023-04-10 12:00:00
2023-04-10 18:00:00+00:00,4.229999905452132,2023-04-10 12:00:00
2023-04-10 19:00:00+00:00,4.159999907016754,2023-04-10 12:00:00
2023-04-10 20:00:00+00:00,4.129999907687306,2023-04-10 12:00:00
2023-04-10 21:00:00+00:00,4.139999907463789,2023-04-10 12:00:00
2023-04-10 22:00:00+00:00,4.289999904111028,2023-04-10 12:00:00
2023-04-10 23:00:00+00:00,4.599999897181988,2023-04-10 12:00:00
2023-04-11 00:00:00+00:00,4.949999889358878,2023-04-10 12:00:00
2023-04-11 01:00:00+00:00,5.159999884665012,2023-04-10 12:00:00
2023-04-11 02:00:00+00:00,5.249999882653356,2023-04-10 12:00:00
2023-04-11 03:00:00+00:00,5.339999880641699,2023-04-10 12:00:00
2023-04-11 04:00:00+00:00,5.449999878183007,2023-04-10 12:00:00
2023-04-11 05:00:00+00:00,5.549999875947833,2023-04-10 12:00:00
2023-04-11 06:00:00+00:00,5.629999874159694,2023-04-10 12:00:00
2023-04-11 07:00:00+00:00,5.669999873265624,2023-04-10 12:00:00
2023-04-11 08:00:00+00:00,5.669999873265624,2023-04-10 12:00:00
2023-04-11 09:00:00+00:00,5.619999874383211,2023-04-10 12:00:00
2023-04-11 10:00:00+00:00,5.6099998746067286,2023-04-10 12:00:00
2023-04-11 11:00:00+00:00,5.619999874383211,2023-04-10 12:00:00
2023-04-11 12:00:00+00:00,5.619999874383211,2023-04-10 12:00:00
2023-04-11 13:00:00+00:00,5.619999874383211,2023-04-10 12:00:00
2023-04-11 14:00:00+00:00,5.649999873712659,2023-04-10 12:00:00
2023-04-11 15:00:00+00:00,5.669999873265624,2023-04-10 12:00:00
2023-04-11 16:00:00+00:00,5.6099998746067286,2023-04-10 12:00:00
2023-04-11 17:00:00+00:00,5.559999875724316,2023-04-10 12:00:00
2023-04-11 18:00:00+00:00,5.579999875277281,2023-04-10 12:00:00
2023-04-11 19:00:00+00:00,5.689999872818589,2023-04-10 12:00:00
2023-04-11 20:00:00+00:00,5.819999869912863,2023-04-10 12:00:00
2023-04-11 21:00:00+00:00,6.139999862760305,2023-04-10 12:00:00
2023-04-11 22:00:00+00:00,6.499999854713678,2023-04-10 12:00:00
2023-04-11 23:00:00+00:00,6.769999848678708,2023-04-10 12:00:00
2023-04-12 00:00:00+00:00,7.0699998419731855,2023-04-10 12:00:00
2023-04-12 01:00:00+00:00,7.439999833703041,2023-04-10 12:00:00
2023-04-12 02:00:00+00:00,7.709999827668071,2023-04-10 12:00:00
2023-04-12 03:00:00+00:00,7.89999982342124,2023-04-10 12:00:00
2023-04-12 04:00:00+00:00,8.049999820068479,2023-04-10 12:00:00
2023-04-12 05:00:00+00:00,8.199999816715717,2023-04-10 12:00:00
2023-04-12 06:00:00+00:00,8.399999812245369,2023-04-10 12:00:00
2023-04-12 07:00:00+00:00,8.59999980777502,2023-04-10 12:00:00
2023-04-12 08:00:00+00:00,8.739999804645777,2023-04-10 12:00:00
2023-04-12 09:00:00+00:00,8.82999980263412,2023-04-10 12:00:00
2023-04-12 10:00:00+00:00,8.899999801069498,2023-04-10 12:00:00
2023-04-12 11:00:00+00:00,8.999999798834324,2023-04-10 12:00:00
2023-04-12 12:00:00+00:00,9.09999979659915,2023-04-10 12:00:00
2023-04-12 13:00:00+00:00,9.229999793693423,2023-04-10 12:00:00
2023-04-12 14:00:00+00:00,9.36999979056418,2023-04-10 12:00:00
2023-04-12 15:00:00+00:00,9.469999788329005,2023-04-10 12:00:00
2023-04-12 16:00:00+00:00,9.629999784752727,2023-04-10 12:00:00
2023-04-12 17:00:00+00:00,9.879999779164791,2023-04-10 12:00:00
2023-04-12 18:00:00+00:00,10.179999772459269,2023-04-10 12:00:00
2023-04-12 19:00:00+00:00,10.439999766647816,2023-04-10 12:00:00
2023-04-12 20:00:00+00:00,10.64999976195395,2023-04-10 12:00:00
2023-04-12 21:00:00+00:00,10.799999758601189,2023-04-10 12:00:00
2023-04-12 22:00:00+00:00,10.969999754801393,2023-04-10 12:00:00
2023-04-12 23:00:00+00:00,11.159999750554562,2023-04-10 12:00:00
2023-04-13 00:00:00+00:00,11.3099997472018,2023-04-10 12:00:00
2023-04-13 01:00:00+00:00,11.429999744519591,2023-04-10 12:00:00
2023-04-13 02:00:00+00:00,11.5399997420609,2023-04-10 12:00:00
2023-04-13 03:00:00+00:00,11.65999973937869,2023-04-10 12:00:00
2023-04-13 04:00:00+00:00,11.80999973602593,2023-04-10 12:00:00
2023-04-13 05:00:00+00:00,11.959999732673168,2023-04-10 12:00:00
2023-04-13 06:00:00+00:00,12.099999729543924,2023-04-10 12:00:00
2023-04-13 07:00:00+00:00,12.209999727085233,2023-04-10 12:00:00
2023-04-13 08:00:00+00:00,12.369999723508954,2023-04-10 12:00:00
2023-04-13 09:00:00+00:00,12.50999972037971,2023-04-10 12:00:00
2023-04-13 10:00:00+00:00,12.539999719709158,2023-04-10 12:00:00
2023-04-13 11:00:00+00:00,12.50999972037971,2023-04-10 12:00:00
2023-04-13 12:00:00+00:00,12.50999972037971,2023-04-10 12:00:00
2023-04-13 13:00:00+00:00,12.54999971948564,2023-04-10 12:00:00
2023-04-13 14:00:00+00:00,12.58999971859157,2023-04-10 12:00:00
2023-04-13 15:00:00+00:00,12.649999717250466,2023-04-10 12:00:00
2023-04-13 16:00:00+00:00,12.729999715462327,2023-04-10 12:00:00
2023-04-13 17:00:00+00:00,12.789999714121222,2023-04-10 12:00:00
2023-04-13 18:00:00+00:00,12.809999713674188,2023-04-10 12:00:00
2023-04-13 19:00:00+00:00,12.829999713227153,2023-04-10 12:00:00
2023-04-13 20:00:00+00:00,12.749999715015292,2023-04-10 12:00:00
2023-04-13 21:00:00+00:00,12.409999722614884,2023-04-10 12:00:00
2023-04-13 22:00:00+00:00,12.029999731108546,2023-04-10 12:00:00
2023-04-13 23:00:00+00:00,11.799999736249447,2023-04-10 12:00:00
2023-04-14 00:00:00+00:00,11.749999737367034,2023-04-10 12:00:00
2023-04-14 01:00:00+00:00,11.819999735802412,2023-04-10 12:00:00
2023-04-14 02:00:00+00:00,11.939999733120203,2023-04-10 12:00:00
2023-04-14 03:00:00+00:00,11.959999732673168,2023-04-10 12:00:00
