time,streamflow (m3 s-1),reference_time
2023-04-12 13:00:00+00:00,10.169999772682786,2023-04-12 12:00:00
2023-04-12 14:00:00+00:00,10.06999977491796,2023-04-12 12:00:00
2023-04-12 15:00:00+00:00,10.06999977491796,2023-04-12 12:00:00
2023-04-12 16:00:00+00:00,10.139999773353338,2023-04-12 12:00:00
2023-04-12 17:00:00+00:00,10.25999977067113,2023-04-12 12:00:00
2023-04-12 18:00:00+00:00,10.439999766647816,2023-04-12 12:00:00
2023-04-12 19:00:00+00:00,10.639999762177467,2023-04-12 12:00:00
2023-04-12 20:00:00+00:00,10.799999758601189,2023-04-12 12:00:00
2023-04-12 21:00:00+00:00,10.939999755471945,2023-04-12 12:00:00
2023-04-12 22:00:00+00:00,11.089999752119184,2023-04-12 12:00:00
2023-04-12 23:00:00+00:00,11.259999748319387,2023-04-12 12:00:00
2023-04-13 00:00:00+00:00,11.419999744743109,2023-04-12 12:00:00
2023-04-13 01:00:00+00:00,11.559999741613865,2023-04-12 12:00:00
2023-04-13 02:00:00+00:00,11.789999736472964,2023-04-12 12:00:00
2023-04-13 03:00:00+00:00,12.019999731332064,2023-04-12 12:00:00
2023-04-13 04:00:00+00:00,12.189999727532268,2023-04-12 12:00:00
2023-04-13 05:00:00+00:00,12.319999724626541,2023-04-12 12:00:00
2023-04-13 06:00:00+00:00,12.42999972216785,2023-04-12 12:00:00
2023-04-13 07:00:00+00:00,12.54999971948564,2023-04-12 12:00:00
2023-04-13 08:00:00+00:00,12.639999717473984,2023-04-12 12:00:00
2023-04-13 09:00:00+00:00,12.709999715909362,2023-04-12 12:00:00
2023-04-13 10:00:00+00:00,12.869999712333083,2023-04-12 12:00:00
2023-04-13 11:00:00+00:00,13.069999707862735,2023-04-12 12:00:00
2023-04-13 12:00:00+00:00,13.219999704509974,2023-04-12 12:00:00
2023-04-13 13:00:00+00:00,13.3199997022748,2023-04-12 12:00:00
2023-04-13 14:00:00+00:00,13.389999700710177,2023-04-12 12:00:00
2023-04-13 15:00:00+00:00,13.3199997022748,2023-04-12 12:00:00
2023-04-13 16:00:00+00:00,13.069999707862735,2023-04-12 12:00:00
2023-04-13 17:00:00+00:00,12.789999714121222,2023-04-12 12:00:00
2023-04-13 18:00:00+00:00,12.58999971859157,2023-04-12 12:00:00
2023-04-13 19:00:00+00:00,12.42999972216785,2023-04-12 12:00:00
2023-04-13 20:00:00+00:00,12.219999726861715,2023-04-12 12:00:00
2023-04-13 21:00:00+00:00,12.029999731108546,2023-04-12 12:00:00
2023-04-13 22:00:00+00:00,11.899999734014273,2023-04-12 12:00:00
2023-04-13 23:00:00+00:00,11.80999973602593,2023-04-12 12:00:00
2023-04-14 00:00:00+00:00,11.899999734014273,2023-04-12 12:00:00
2023-04-14 01:00:00+00:00,12.07999972999096,2023-04-12 12:00:00
2023-04-14 02:00:00+00:00,12.229999726638198,2023-04-12 12:00:00
2023-04-14 03:00:00+00:00,12.27999972552061,2023-04-12 12:00:00
2023-04-14 04:00:00+00:00,12.219999726861715,2023-04-12 12:00:00
2023-04-14 05:00:00+00:00,11.989999732002616,2023-04-12 12:00:00
2023-04-14 06:00:00+00:00,11.76999973692,2023-04-12 12:00:00
2023-04-14 07:00:00+00:00,11.669999739155173,2023-04-12 12:00:00
2023-04-14 08:00:00+00:00,11.679999738931656,2023-04-12 12:00:00
2023-04-14 09:00:00+00:00,11.689999738708138,2023-04-12 12:00:00
2023-04-14 10:00:00+00:00,11.65999973937869,2023-04-12 12:00:00
2023-04-14 11:00:00+00:00,11.589999740943313,2023-04-12 12:00:00
2023-04-14 12:00:00+00:00,11.519999742507935,2023-04-12 12:00:00
2023-04-14 13:00:00+00:00,11.439999744296074,2023-04-12 12:00:00
2023-04-14 14:00:00+00:00,11.359999746084213,2023-04-12 12:00:00
2023-04-14 15:00:00+00:00,11.359999746084213,2023-04-12 12:00:00
2023-04-14 16:00:00+00:00,11.359999746084213,2023-04-12 12:00:00
2023-04-14 17:00:00+00:00,11.329999746754766,2023-04-12 12:00:00
2023-04-14 18:00:00+00:00,11.359999746084213,2023-04-12 12:00:00
2023-04-14 19:00:00+00:00,11.339999746531248,2023-04-12 12:00:00
2023-04-14 20:00:00+00:00,11.199999749660492,2023-04-12 12:00:00
2023-04-14 21:00:00+00:00,10.869999757036567,2023-04-12 12:00:00
2023-04-14 22:00:00+00:00,10.579999763518572,2023-04-12 12:00:00
2023-04-14 23:00:00+00:00,10.679999761283398,2023-04-12 12:00:00
2023-04-15 00:00:00+00:00,11.279999747872353,2023-04-12 12:00:00
2023-04-15 01:00:00+00:00,11.999999731779099,2023-04-12 12:00:00
2023-04-15 02:00:00+00:00,12.529999719932675,2023-04-12 12:00:00
2023-04-15 03:00:00+00:00,12.789999714121222,2023-04-12 12:00:00
2023-04-15 04:00:00+00:00,12.77999971434474,2023-04-12 12:00:00
2023-04-15 05:00:00+00:00,12.719999715685844,2023-04-12 12:00:00
2023-04-15 06:00:00+00:00,12.629999717697501,2023-04-12 12:00:00
2023-04-15 07:00:00+00:00,12.50999972037971,2023-04-12 12:00:00
2023-04-15 08:00:00+00:00,12.359999723732471,2023-04-12 12:00:00
2023-04-15 09:00:00+00:00,12.189999727532268,2023-04-12 12:00:00
2023-04-15 10:00:00+00:00,12.019999731332064,2023-04-12 12:00:00
2023-04-15 11:00:00+00:00,11.88999973423779,2023-04-12 12:00:00
2023-04-15 12:00:00+00:00,11.739999737590551,2023-04-12 12:00:00
2023-04-15 13:00:00+00:00,11.609999740496278,2023-04-12 12:00:00
2023-04-15 14:00:00+00:00,11.26999974809587,2023-04-12 12:00:00
