time,streamflow (m3 s-1),reference_time
2024-06-28 13:00:00+00:00,4.179999906569719,2024-06-28 12:00:00
2024-06-28 14:00:00+00:00,4.3199999034404755,2024-06-28 12:00:00
2024-06-28 15:00:00+00:00,4.409999901428819,2024-06-28 12:00:00
2024-06-28 16:00:00+00:00,4.52999989874661,2024-06-28 12:00:00
2024-06-28 17:00:00+00:00,4.769999893382192,2024-06-28 12:00:00
2024-06-28 18:00:00+00:00,4.589999897405505,2024-06-28 12:00:00
2024-06-28 19:00:00+00:00,4.479999899864197,2024-06-28 12:00:00
2024-06-28 20:00:00+00:00,4.709999894723296,2024-06-28 12:00:00
2024-06-28 21:00:00+00:00,4.559999898076057,2024-06-28 12:00:00
2024-06-28 22:00:00+00:00,4.489999899640679,2024-06-28 12:00:00
2024-06-28 23:00:00+00:00,4.669999895617366,2024-06-28 12:00:00
2024-06-29 00:00:00+00:00,4.369999902322888,2024-06-28 12:00:00
2024-06-29 01:00:00+00:00,4.329999903216958,2024-06-28 12:00:00
2024-06-29 02:00:00+00:00,4.429999900981784,2024-06-28 12:00:00
2024-06-29 03:00:00+00:00,4.139999907463789,2024-06-28 12:00:00
2024-06-29 04:00:00+00:00,4.169999906793237,2024-06-28 12:00:00
2024-06-29 05:00:00+00:00,4.359999902546406,2024-06-28 12:00:00
2024-06-29 06:00:00+00:00,4.469999900087714,2024-06-28 12:00:00
2024-06-29 07:00:00+00:00,4.52999989874661,2024-06-28 12:00:00
2024-06-29 08:00:00+00:00,4.499999899417162,2024-06-28 12:00:00
2024-06-29 09:00:00+00:00,4.549999898299575,2024-06-28 12:00:00
2024-06-29 10:00:00+00:00,4.489999899640679,2024-06-28 12:00:00
2024-06-29 11:00:00+00:00,4.539999898523092,2024-06-28 12:00:00
2024-06-29 12:00:00+00:00,4.589999897405505,2024-06-28 12:00:00
2024-06-29 13:00:00+00:00,4.91999989002943,2024-06-28 12:00:00
2024-06-29 14:00:00+00:00,5.089999886229634,2024-06-28 12:00:00
2024-06-29 15:00:00+00:00,5.209999883547425,2024-06-28 12:00:00
2024-06-29 16:00:00+00:00,5.489999877288938,2024-06-28 12:00:00
2024-06-29 17:00:00+00:00,5.599999874830246,2024-06-28 12:00:00
2024-06-29 18:00:00+00:00,5.719999872148037,2024-06-28 12:00:00
2024-06-29 19:00:00+00:00,6.159999862313271,2024-06-28 12:00:00
2024-06-29 20:00:00+00:00,7.04999984242022,2024-06-28 12:00:00
2024-06-29 21:00:00+00:00,8.579999808222055,2024-06-28 12:00:00
2024-06-29 22:00:00+00:00,10.369999768212438,2024-06-28 12:00:00
2024-06-29 23:00:00+00:00,12.349999723955989,2024-06-28 12:00:00
2024-06-30 00:00:00+00:00,13.589999696239829,2024-06-28 12:00:00
2024-06-30 01:00:00+00:00,14.029999686405063,2024-06-28 12:00:00
2024-06-30 02:00:00+00:00,14.55999967455864,2024-06-28 12:00:00
2024-06-30 03:00:00+00:00,14.709999671205878,2024-06-28 12:00:00
2024-06-30 04:00:00+00:00,14.98999966494739,2024-06-28 12:00:00
2024-06-30 05:00:00+00:00,14.729999670758843,2024-06-28 12:00:00
2024-06-30 06:00:00+00:00,13.889999689534307,2024-06-28 12:00:00
2024-06-30 07:00:00+00:00,13.189999705180526,2024-06-28 12:00:00
2024-06-30 08:00:00+00:00,12.749999715015292,2024-06-28 12:00:00
2024-06-30 09:00:00+00:00,12.259999725967646,2024-06-28 12:00:00
2024-06-30 10:00:00+00:00,11.84999973513186,2024-06-28 12:00:00
2024-06-30 11:00:00+00:00,12.23999972641468,2024-06-28 12:00:00
2024-06-30 12:00:00+00:00,12.829999713227153,2024-06-28 12:00:00
2024-06-30 13:00:00+00:00,13.039999708533287,2024-06-28 12:00:00
2024-06-30 14:00:00+00:00,13.43999969959259,2024-06-28 12:00:00
2024-06-30 15:00:00+00:00,13.639999695122242,2024-06-28 12:00:00
2024-06-30 16:00:00+00:00,14.259999681264162,2024-06-28 12:00:00
2024-06-30 17:00:00+00:00,14.499999675899744,2024-06-28 12:00:00
2024-06-30 18:00:00+00:00,14.029999686405063,2024-06-28 12:00:00
2024-06-30 19:00:00+00:00,13.189999705180526,2024-06-28 12:00:00
2024-06-30 20:00:00+00:00,12.139999728649855,2024-06-28 12:00:00
2024-06-30 21:00:00+00:00,11.199999749660492,2024-06-28 12:00:00
2024-06-30 22:00:00+00:00,10.669999761506915,2024-06-28 12:00:00
2024-06-30 23:00:00+00:00,10.329999769106507,2024-06-28 12:00:00
2024-07-01 00:00:00+00:00,10.209999771788716,2024-06-28 12:00:00
2024-07-01 01:00:00+00:00,10.319999769330025,2024-06-28 12:00:00
2024-07-01 02:00:00+00:00,9.999999776482582,2024-06-28 12:00:00
2024-07-01 03:00:00+00:00,9.829999780282378,2024-06-28 12:00:00
2024-07-01 04:00:00+00:00,9.79999978095293,2024-06-28 12:00:00
2024-07-01 05:00:00+00:00,9.329999791458249,2024-06-28 12:00:00
2024-07-01 06:00:00+00:00,9.539999786764383,2024-06-28 12:00:00
2024-07-01 07:00:00+00:00,9.209999794140458,2024-06-28 12:00:00
2024-07-01 08:00:00+00:00,8.989999799057841,2024-06-28 12:00:00
2024-07-01 09:00:00+00:00,8.569999808445573,2024-06-28 12:00:00
2024-07-01 10:00:00+00:00,8.199999816715717,2024-06-28 12:00:00
2024-07-01 11:00:00+00:00,7.909999823197722,2024-06-28 12:00:00
2024-07-01 12:00:00+00:00,7.539999831467867,2024-06-28 12:00:00
2024-07-01 13:00:00+00:00,7.469999833032489,2024-06-28 12:00:00
2024-07-01 14:00:00+00:00,7.469999833032489,2024-06-28 12:00:00
2024-07-01 15:00:00+00:00,7.389999834820628,2024-06-28 12:00:00
2024-07-01 16:00:00+00:00,7.689999828115106,2024-06-28 12:00:00
2024-07-01 17:00:00+00:00,7.399999834597111,2024-06-28 12:00:00
2024-07-01 18:00:00+00:00,7.639999829232693,2024-06-28 12:00:00
2024-07-01 19:00:00+00:00,7.169999839738011,2024-06-28 12:00:00
2024-07-01 20:00:00+00:00,7.439999833703041,2024-06-28 12:00:00
2024-07-01 21:00:00+00:00,7.0699998419731855,2024-06-28 12:00:00
2024-07-01 22:00:00+00:00,7.439999833703041,2024-06-28 12:00:00
2024-07-01 23:00:00+00:00,6.959999844431877,2024-06-28 12:00:00
2024-07-02 00:00:00+00:00,7.1199998408555984,2024-06-28 12:00:00
2024-07-02 01:00:00+00:00,6.69999985024333,2024-06-28 12:00:00
2024-07-02 02:00:00+00:00,7.159999839961529,2024-06-28 12:00:00
2024-07-02 03:00:00+00:00,7.219999838620424,2024-06-28 12:00:00
2024-07-02 04:00:00+00:00,7.1199998408555984,2024-06-28 12:00:00
2024-07-02 05:00:00+00:00,7.00999984331429,2024-06-28 12:00:00
2024-07-02 06:00:00+00:00,6.9499998446553946,2024-06-28 12:00:00
2024-07-02 07:00:00+00:00,6.809999847784638,2024-06-28 12:00:00
2024-07-02 08:00:00+00:00,6.8799998462200165,2024-06-28 12:00:00
2024-07-02 09:00:00+00:00,6.989999843761325,2024-06-28 12:00:00
2024-07-02 10:00:00+00:00,6.919999845325947,2024-06-28 12:00:00
2024-07-02 11:00:00+00:00,6.889999845996499,2024-06-28 12:00:00
2024-07-02 12:00:00+00:00,6.6399998515844345,2024-06-28 12:00:00
2024-07-02 13:00:00+00:00,6.619999852031469,2024-06-28 12:00:00
2024-07-02 14:00:00+00:00,6.369999857619405,2024-06-28 12:00:00
2024-07-02 15:00:00+00:00,6.2799998596310616,2024-06-28 12:00:00
2024-07-02 16:00:00+00:00,6.309999858960509,2024-06-28 12:00:00
2024-07-02 17:00:00+00:00,6.059999864548445,2024-06-28 12:00:00
2024-07-02 18:00:00+00:00,5.899999868124723,2024-06-28 12:00:00
2024-07-02 19:00:00+00:00,5.679999873042107,2024-06-28 12:00:00
2024-07-02 20:00:00+00:00,5.479999877512455,2024-06-28 12:00:00
2024-07-02 21:00:00+00:00,5.409999879077077,2024-06-28 12:00:00
2024-07-02 22:00:00+00:00,5.599999874830246,2024-06-28 12:00:00
2024-07-02 23:00:00+00:00,5.309999881312251,2024-06-28 12:00:00
2024-07-03 00:00:00+00:00,5.559999875724316,2024-06-28 12:00:00
