time,streamflow (m3 s-1),reference_time
2023-03-31 13:00:00+00:00,3.299999926239252,2023-03-31 12:00:00
2023-03-31 14:00:00+00:00,3.349999925121665,2023-03-31 12:00:00
2023-03-31 15:00:00+00:00,3.3899999242275953,2023-03-31 12:00:00
2023-03-31 16:00:00+00:00,3.419999923557043,2023-03-31 12:00:00
2023-03-31 17:00:00+00:00,3.4399999231100082,2023-03-31 12:00:00
2023-03-31 18:00:00+00:00,3.419999923557043,2023-03-31 12:00:00
2023-03-31 19:00:00+00:00,3.3199999257922173,2023-03-31 12:00:00
2023-03-31 20:00:00+00:00,3.279999926686287,2023-03-31 12:00:00
2023-03-31 21:00:00+00:00,3.3399999253451824,2023-03-31 12:00:00
2023-03-31 22:00:00+00:00,3.3599999248981476,2023-03-31 12:00:00
2023-03-31 23:00:00+00:00,3.4099999237805605,2023-03-31 12:00:00
2023-04-01 00:00:00+00:00,3.4999999217689037,2023-03-31 12:00:00
2023-04-01 01:00:00+00:00,3.5499999206513166,2023-03-31 12:00:00
2023-04-01 02:00:00+00:00,3.5799999199807644,2023-03-31 12:00:00
2023-04-01 03:00:00+00:00,3.5299999210983515,2023-03-31 12:00:00
2023-04-01 04:00:00+00:00,3.519999921321869,2023-03-31 12:00:00
2023-04-01 05:00:00+00:00,3.5299999210983515,2023-03-31 12:00:00
2023-04-01 06:00:00+00:00,3.519999921321869,2023-03-31 12:00:00
2023-04-01 07:00:00+00:00,3.519999921321869,2023-03-31 12:00:00
2023-04-01 08:00:00+00:00,3.5099999215453863,2023-03-31 12:00:00
2023-04-01 09:00:00+00:00,3.4999999217689037,2023-03-31 12:00:00
2023-04-01 10:00:00+00:00,3.469999922439456,2023-03-31 12:00:00
2023-04-01 11:00:00+00:00,3.419999923557043,2023-03-31 12:00:00
2023-04-01 12:00:00+00:00,3.3799999244511127,2023-03-31 12:00:00
2023-04-01 13:00:00+00:00,3.3599999248981476,2023-03-31 12:00:00
2023-04-01 14:00:00+00:00,3.2899999264627695,2023-03-31 12:00:00
2023-04-01 15:00:00+00:00,3.279999926686287,2023-03-31 12:00:00
2023-04-01 16:00:00+00:00,3.249999927356839,2023-03-31 12:00:00
2023-04-01 17:00:00+00:00,3.249999927356839,2023-03-31 12:00:00
2023-04-01 18:00:00+00:00,3.2699999269098043,2023-03-31 12:00:00
2023-04-01 19:00:00+00:00,3.36999992467463,2023-03-31 12:00:00
2023-04-01 20:00:00+00:00,3.5299999210983515,2023-03-31 12:00:00
2023-04-01 21:00:00+00:00,3.689999917522073,2023-03-31 12:00:00
2023-04-01 22:00:00+00:00,3.8599999137222767,2023-03-31 12:00:00
2023-04-01 23:00:00+00:00,3.999999910593033,2023-03-31 12:00:00
2023-04-02 00:00:00+00:00,4.129999907687306,2023-03-31 12:00:00
2023-04-02 01:00:00+00:00,4.499999899417162,2023-03-31 12:00:00
2023-04-02 02:00:00+00:00,4.589999897405505,2023-03-31 12:00:00
2023-04-02 03:00:00+00:00,4.769999893382192,2023-03-31 12:00:00
2023-04-02 04:00:00+00:00,4.769999893382192,2023-03-31 12:00:00
2023-04-02 05:00:00+00:00,4.959999889135361,2023-03-31 12:00:00
2023-04-02 06:00:00+00:00,4.969999888911843,2023-03-31 12:00:00
2023-04-02 07:00:00+00:00,4.8799998909235,2023-03-31 12:00:00
2023-04-02 08:00:00+00:00,4.789999892935157,2023-03-31 12:00:00
2023-04-02 09:00:00+00:00,4.7499998938292265,2023-03-31 12:00:00
2023-04-02 10:00:00+00:00,4.719999894499779,2023-03-31 12:00:00
2023-04-02 11:00:00+00:00,4.659999895840883,2023-03-31 12:00:00
2023-04-02 12:00:00+00:00,4.599999897181988,2023-03-31 12:00:00
2023-04-02 13:00:00+00:00,4.499999899417162,2023-03-31 12:00:00
2023-04-02 14:00:00+00:00,4.369999902322888,2023-03-31 12:00:00
2023-04-02 15:00:00+00:00,4.25999990478158,2023-03-31 12:00:00
2023-04-02 16:00:00+00:00,4.179999906569719,2023-03-31 12:00:00
2023-04-02 17:00:00+00:00,4.119999907910824,2023-03-31 12:00:00
2023-04-02 18:00:00+00:00,4.049999909475446,2023-03-31 12:00:00
2023-04-02 19:00:00+00:00,3.969999911263585,2023-03-31 12:00:00
2023-04-02 20:00:00+00:00,3.8599999137222767,2023-03-31 12:00:00
2023-04-02 21:00:00+00:00,3.779999915510416,2023-03-31 12:00:00
2023-04-02 22:00:00+00:00,3.7399999164044857,2023-03-31 12:00:00
2023-04-02 23:00:00+00:00,3.7499999161809683,2023-03-31 12:00:00
2023-04-03 00:00:00+00:00,3.709999917075038,2023-03-31 12:00:00
2023-04-03 01:00:00+00:00,3.63999991863966,2023-03-31 12:00:00
