time,streamflow (m3 s-1),reference_time
2023-08-07 13:00:00+00:00,2.3099999483674765,2023-08-07 12:00:00
2023-08-07 14:00:00+00:00,2.299999948590994,2023-08-07 12:00:00
2023-08-07 15:00:00+00:00,2.2899999488145113,2023-08-07 12:00:00
2023-08-07 16:00:00+00:00,2.2599999494850636,2023-08-07 12:00:00
2023-08-07 17:00:00+00:00,2.2399999499320984,2023-08-07 12:00:00
2023-08-07 18:00:00+00:00,2.229999950155616,2023-08-07 12:00:00
2023-08-07 19:00:00+00:00,2.2199999503791332,2023-08-07 12:00:00
2023-08-07 20:00:00+00:00,2.2099999506026506,2023-08-07 12:00:00
2023-08-07 21:00:00+00:00,2.2099999506026506,2023-08-07 12:00:00
2023-08-07 22:00:00+00:00,2.2099999506026506,2023-08-07 12:00:00
2023-08-07 23:00:00+00:00,2.199999950826168,2023-08-07 12:00:00
2023-08-08 00:00:00+00:00,2.199999950826168,2023-08-07 12:00:00
2023-08-08 01:00:00+00:00,2.2099999506026506,2023-08-07 12:00:00
2023-08-08 02:00:00+00:00,2.229999950155616,2023-08-07 12:00:00
2023-08-08 03:00:00+00:00,2.339999947696924,2023-08-07 12:00:00
2023-08-08 04:00:00+00:00,2.459999945014715,2023-08-07 12:00:00
2023-08-08 05:00:00+00:00,2.5299999434500933,2023-08-07 12:00:00
2023-08-08 06:00:00+00:00,2.5999999418854713,2023-08-07 12:00:00
2023-08-08 07:00:00+00:00,2.819999936968088,2023-08-07 12:00:00
2023-08-08 08:00:00+00:00,3.039999932050705,2023-08-07 12:00:00
2023-08-08 09:00:00+00:00,3.179999928921461,2023-08-07 12:00:00
2023-08-08 10:00:00+00:00,4.229999905452132,2023-08-07 12:00:00
2023-08-08 11:00:00+00:00,4.3899999018758535,2023-08-07 12:00:00
2023-08-08 12:00:00+00:00,4.25999990478158,2023-08-07 12:00:00
2023-08-08 13:00:00+00:00,3.879999913275242,2023-08-07 12:00:00
2023-08-08 14:00:00+00:00,3.609999919310212,2023-08-07 12:00:00
2023-08-08 15:00:00+00:00,3.519999921321869,2023-08-07 12:00:00
2023-08-08 16:00:00+00:00,3.6499999184161425,2023-08-07 12:00:00
2023-08-08 17:00:00+00:00,3.8899999130517244,2023-08-07 12:00:00
2023-08-08 18:00:00+00:00,4.129999907687306,2023-08-07 12:00:00
2023-08-08 19:00:00+00:00,4.25999990478158,2023-08-07 12:00:00
2023-08-08 20:00:00+00:00,4.4399999007582664,2023-08-07 12:00:00
2023-08-08 21:00:00+00:00,4.559999898076057,2023-08-07 12:00:00
2023-08-08 22:00:00+00:00,4.499999899417162,2023-08-07 12:00:00
2023-08-08 23:00:00+00:00,4.429999900981784,2023-08-07 12:00:00
2023-08-09 00:00:00+00:00,4.459999900311232,2023-08-07 12:00:00
2023-08-09 01:00:00+00:00,4.559999898076057,2023-08-07 12:00:00
2023-08-09 02:00:00+00:00,4.819999892264605,2023-08-07 12:00:00
2023-08-09 03:00:00+00:00,5.22999988310039,2023-08-07 12:00:00
2023-08-09 04:00:00+00:00,5.7299998719245195,2023-08-07 12:00:00
2023-08-09 05:00:00+00:00,6.319999858736992,2023-08-07 12:00:00
2023-08-09 06:00:00+00:00,6.889999845996499,2023-08-07 12:00:00
2023-08-09 07:00:00+00:00,7.58999983035028,2023-08-07 12:00:00
2023-08-09 08:00:00+00:00,8.549999808892608,2023-08-07 12:00:00
2023-08-09 09:00:00+00:00,9.519999787211418,2023-08-07 12:00:00
2023-08-09 10:00:00+00:00,10.349999768659472,2023-08-07 12:00:00
2023-08-09 11:00:00+00:00,11.119999751448631,2023-08-07 12:00:00
2023-08-09 12:00:00+00:00,11.829999735578895,2023-08-07 12:00:00
2023-08-09 13:00:00+00:00,12.38999972306192,2023-08-07 12:00:00
2023-08-09 14:00:00+00:00,12.829999713227153,2023-08-07 12:00:00
2023-08-09 15:00:00+00:00,13.209999704733491,2023-08-07 12:00:00
2023-08-09 16:00:00+00:00,13.389999700710177,2023-08-07 12:00:00
2023-08-09 17:00:00+00:00,13.299999702721834,2023-08-07 12:00:00
2023-08-09 18:00:00+00:00,13.309999702498317,2023-08-07 12:00:00
2023-08-09 19:00:00+00:00,13.409999700263143,2023-08-07 12:00:00
2023-08-09 20:00:00+00:00,13.389999700710177,2023-08-07 12:00:00
2023-08-09 21:00:00+00:00,13.449999699369073,2023-08-07 12:00:00
2023-08-09 22:00:00+00:00,13.609999695792794,2023-08-07 12:00:00
2023-08-09 23:00:00+00:00,13.859999690204859,2023-08-07 12:00:00
2023-08-10 00:00:00+00:00,13.949999688193202,2023-08-07 12:00:00
2023-08-10 01:00:00+00:00,14.009999686852098,2023-08-07 12:00:00
2023-08-10 02:00:00+00:00,14.169999683275819,2023-08-07 12:00:00
2023-08-10 03:00:00+00:00,14.229999681934714,2023-08-07 12:00:00
2023-08-10 04:00:00+00:00,14.119999684393406,2023-08-07 12:00:00
2023-08-10 05:00:00+00:00,13.929999688640237,2023-08-07 12:00:00
2023-08-10 06:00:00+00:00,13.739999692887068,2023-08-07 12:00:00
2023-08-10 07:00:00+00:00,13.509999698027968,2023-08-07 12:00:00
2023-08-10 08:00:00+00:00,13.39999970048666,2023-08-07 12:00:00
2023-08-10 09:00:00+00:00,13.239999704062939,2023-08-07 12:00:00
2023-08-10 10:00:00+00:00,12.929999710991979,2023-08-07 12:00:00
2023-08-10 11:00:00+00:00,12.829999713227153,2023-08-07 12:00:00
2023-08-10 12:00:00+00:00,12.759999714791775,2023-08-07 12:00:00
2023-08-10 13:00:00+00:00,12.369999723508954,2023-08-07 12:00:00
2023-08-10 14:00:00+00:00,11.719999738037586,2023-08-07 12:00:00
2023-08-10 15:00:00+00:00,10.969999754801393,2023-08-07 12:00:00
2023-08-10 16:00:00+00:00,10.219999771565199,2023-08-07 12:00:00
2023-08-10 17:00:00+00:00,9.539999786764383,2023-08-07 12:00:00
2023-08-10 18:00:00+00:00,8.969999799504876,2023-08-07 12:00:00
2023-08-10 19:00:00+00:00,8.779999803751707,2023-08-07 12:00:00
2023-08-10 20:00:00+00:00,8.86999980174005,2023-08-07 12:00:00
2023-08-10 21:00:00+00:00,9.05999979749322,2023-08-07 12:00:00
2023-08-10 22:00:00+00:00,9.149999795481563,2023-08-07 12:00:00
2023-08-10 23:00:00+00:00,9.079999797046185,2023-08-07 12:00:00
2023-08-11 00:00:00+00:00,9.05999979749322,2023-08-07 12:00:00
2023-08-11 01:00:00+00:00,9.699999783188105,2023-08-07 12:00:00
2023-08-11 02:00:00+00:00,10.909999756142497,2023-08-07 12:00:00
2023-08-11 03:00:00+00:00,11.909999733790755,2023-08-07 12:00:00
2023-08-11 04:00:00+00:00,12.369999723508954,2023-08-07 12:00:00
2023-08-11 05:00:00+00:00,12.529999719932675,2023-08-07 12:00:00
2023-08-11 06:00:00+00:00,12.569999719038606,2023-08-07 12:00:00
2023-08-11 07:00:00+00:00,12.42999972216785,2023-08-07 12:00:00
2023-08-11 08:00:00+00:00,12.27999972552061,2023-08-07 12:00:00
2023-08-11 09:00:00+00:00,12.339999724179506,2023-08-07 12:00:00
2023-08-11 10:00:00+00:00,12.519999720156193,2023-08-07 12:00:00
2023-08-11 11:00:00+00:00,12.669999716803432,2023-08-07 12:00:00
2023-08-11 12:00:00+00:00,12.729999715462327,2023-08-07 12:00:00
2023-08-11 13:00:00+00:00,12.81999971345067,2023-08-07 12:00:00
2023-08-11 14:00:00+00:00,12.899999711662531,2023-08-07 12:00:00
2023-08-11 15:00:00+00:00,12.869999712333083,2023-08-07 12:00:00
2023-08-11 16:00:00+00:00,12.81999971345067,2023-08-07 12:00:00
2023-08-11 17:00:00+00:00,12.559999719262123,2023-08-07 12:00:00
2023-08-11 18:00:00+00:00,11.749999737367034,2023-08-07 12:00:00
2023-08-11 19:00:00+00:00,10.829999757930636,2023-08-07 12:00:00
2023-08-11 20:00:00+00:00,9.9899997767061,2023-08-07 12:00:00
2023-08-11 21:00:00+00:00,9.13999979570508,2023-08-07 12:00:00
2023-08-11 22:00:00+00:00,8.699999805539846,2023-08-07 12:00:00
2023-08-11 23:00:00+00:00,8.529999809339643,2023-08-07 12:00:00
2023-08-12 00:00:00+00:00,8.549999808892608,2023-08-07 12:00:00
2023-08-12 01:00:00+00:00,8.639999806880951,2023-08-07 12:00:00
2023-08-12 02:00:00+00:00,8.82999980263412,2023-08-07 12:00:00
