time,streamflow (m3 s-1),reference_time
2023-12-07 13:00:00+00:00,2.539999943226576,2023-12-07 12:00:00
2023-12-07 14:00:00+00:00,2.5999999418854713,2023-12-07 12:00:00
2023-12-07 15:00:00+00:00,2.7699999380856752,2023-12-07 12:00:00
2023-12-07 16:00:00+00:00,2.659999940544367,2023-12-07 12:00:00
2023-12-07 17:00:00+00:00,2.729999938979745,2023-12-07 12:00:00
2023-12-07 18:00:00+00:00,2.8299999367445707,2023-12-07 12:00:00
2023-12-07 19:00:00+00:00,3.0499999318271875,2023-12-07 12:00:00
2023-12-07 20:00:00+00:00,2.8399999365210533,2023-12-07 12:00:00
2023-12-07 21:00:00+00:00,2.8299999367445707,2023-12-07 12:00:00
2023-12-07 22:00:00+00:00,3.0499999318271875,2023-12-07 12:00:00
2023-12-07 23:00:00+00:00,2.899999935179949,2023-12-07 12:00:00
2023-12-08 00:00:00+00:00,2.849999936297536,2023-12-07 12:00:00
2023-12-08 01:00:00+00:00,3.1399999298155308,2023-12-07 12:00:00
2023-12-08 02:00:00+00:00,2.869999935850501,2023-12-07 12:00:00
2023-12-08 03:00:00+00:00,2.8099999371916056,2023-12-07 12:00:00
2023-12-08 04:00:00+00:00,2.679999940097332,2023-12-07 12:00:00
2023-12-08 05:00:00+00:00,2.9499999340623617,2023-12-07 12:00:00
2023-12-08 06:00:00+00:00,2.7699999380856752,2023-12-07 12:00:00
2023-12-08 07:00:00+00:00,2.799999937415123,2023-12-07 12:00:00
2023-12-08 08:00:00+00:00,2.7899999376386404,2023-12-07 12:00:00
2023-12-08 09:00:00+00:00,2.969999933615327,2023-12-07 12:00:00
2023-12-08 10:00:00+00:00,2.779999937862158,2023-12-07 12:00:00
2023-12-08 11:00:00+00:00,2.8299999367445707,2023-12-07 12:00:00
2023-12-08 12:00:00+00:00,2.9999999329447746,2023-12-07 12:00:00
2023-12-08 13:00:00+00:00,2.799999937415123,2023-12-07 12:00:00
2023-12-08 14:00:00+00:00,2.629999941214919,2023-12-07 12:00:00
2023-12-08 15:00:00+00:00,2.629999941214919,2023-12-07 12:00:00
