time,nwm_predicted,reference_time,usgs_observed
2024-08-02 13:00:00+00:00,2.349999947473407,2024-08-02 12:00:00,2.4373725704064
2024-08-02 14:00:00+00:00,2.219999950379133,2024-08-02 12:00:00,2.4267537529344003
2024-08-02 15:00:00+00:00,2.059999953955412,2024-08-02 12:00:00,2.4373725704064
2024-08-02 16:00:00+00:00,1.8699999582022429,2024-08-02 12:00:00,2.4267537529344003
2024-08-02 17:00:00+00:00,1.6899999622255564,2024-08-02 12:00:00,2.4586102053504004
2024-08-02 18:00:00+00:00,1.50999996624887,2024-08-02 12:00:00,2.4479913878784005
2024-08-02 19:00:00+00:00,1.3599999696016312,2024-08-02 12:00:00,2.4586102053504004
2024-08-02 20:00:00+00:00,1.2399999722838402,2024-08-02 12:00:00,2.4267537529344003
2024-08-02 21:00:00+00:00,1.1599999740719795,2024-08-02 12:00:00,2.4168428566272
2024-08-02 22:00:00+00:00,1.1099999751895666,2024-08-02 12:00:00,2.3375556861696003
2024-08-02 23:00:00+00:00,1.0699999760836365,2024-08-02 12:00:00,2.2780903083264006
2024-08-03 00:00:00+00:00,1.0599999763071537,2024-08-02 12:00:00,2.1789813452544005
2024-08-03 01:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,2.1308427060480004
2024-08-03 02:00:00+00:00,1.0599999763071537,2024-08-02 12:00:00,2.0543872202496
2024-08-03 03:00:00+00:00,1.0699999760836365,2024-08-02 12:00:00,2.0267782948224005
2024-08-03 04:00:00+00:00,1.0599999763071537,2024-08-02 12:00:00,1.9793475767808
2024-08-03 05:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,1.9793475767808
2024-08-03 06:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,1.9227138835968005
2024-08-03 07:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,1.9227138835968005
2024-08-03 08:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,1.9142188296192004
2024-08-03 09:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,1.9227138835968005
2024-08-03 10:00:00+00:00,1.0399999767541883,2024-08-02 12:00:00,1.9227138835968005
2024-08-03 11:00:00+00:00,1.0399999767541883,2024-08-02 12:00:00,1.9503228090240008
2024-08-03 12:00:00+00:00,1.029999976977706,2024-08-02 12:00:00,1.9411198338816005
2024-08-03 13:00:00+00:00,1.029999976977706,2024-08-02 12:00:00,1.9892584730880003
2024-08-03 14:00:00+00:00,1.029999976977706,2024-08-02 12:00:00,1.9892584730880003
2024-08-03 15:00:00+00:00,1.029999976977706,2024-08-02 12:00:00,1.9991693693952
2024-08-03 16:00:00+00:00,1.029999976977706,2024-08-02 12:00:00,2.0083723445376003
2024-08-03 17:00:00+00:00,1.0899999756366014,2024-08-02 12:00:00,2.0359812699648003
2024-08-03 18:00:00+00:00,1.1299999747425318,2024-08-02 12:00:00,2.0635901953920004
2024-08-03 19:00:00+00:00,1.1399999745190144,2024-08-02 12:00:00,2.1216397309056
2024-08-03 20:00:00+00:00,1.1199999749660492,2024-08-02 12:00:00,2.1492486563328006
2024-08-03 21:00:00+00:00,1.1099999751895666,2024-08-02 12:00:00,2.2186249304832004
2024-08-03 22:00:00+00:00,1.0799999758601189,2024-08-02 12:00:00,2.1407536023552005
2024-08-03 23:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,2.0727931705344003
2024-08-04 00:00:00+00:00,1.029999976977706,2024-08-02 12:00:00,2.01757531968
2024-08-04 01:00:00+00:00,1.029999976977706,2024-08-02 12:00:00,1.9595257841664004
2024-08-04 02:00:00+00:00,1.0199999772012234,2024-08-02 12:00:00,1.9234218047616003
2024-08-04 03:00:00+00:00,1.0099999774247408,2024-08-02 12:00:00,1.9425356762112005
2024-08-04 04:00:00+00:00,1.0199999772012234,2024-08-02 12:00:00,1.9319168587392004
2024-08-04 05:00:00+00:00,1.0099999774247408,2024-08-02 12:00:00,1.9142188296192004
2024-08-04 06:00:00+00:00,1.0099999774247408,2024-08-02 12:00:00,1.8405950284800003
2024-08-04 07:00:00+00:00,1.0399999767541883,2024-08-02 12:00:00,
2024-08-04 08:00:00+00:00,1.0699999760836365,2024-08-02 12:00:00,1.7103375341568
2024-08-04 09:00:00+00:00,1.1099999751895666,2024-08-02 12:00:00,1.7273276421120003
2024-08-04 10:00:00+00:00,1.1599999740719795,2024-08-02 12:00:00,1.7273276421120003
2024-08-04 11:00:00+00:00,1.179999973624945,2024-08-02 12:00:00,1.7358226960896002
2024-08-04 12:00:00+00:00,1.1899999734014273,2024-08-02 12:00:00,1.7443177500672002
2024-08-04 13:00:00+00:00,1.19999997317791,2024-08-02 12:00:00,1.7719266754944
2024-08-04 14:00:00+00:00,1.219999972730875,2024-08-02 12:00:00,1.7811296506368002
2024-08-04 15:00:00+00:00,1.2299999725073576,2024-08-02 12:00:00,1.8250207628544004
2024-08-04 16:00:00+00:00,1.2099999729543924,2024-08-02 12:00:00,1.8335158168320005
2024-08-04 17:00:00+00:00,1.1899999734014273,2024-08-02 12:00:00,1.8611247422592003
2024-08-04 18:00:00+00:00,1.179999973624945,2024-08-02 12:00:00,1.8519217671168005
2024-08-04 19:00:00+00:00,1.1199999749660492,2024-08-02 12:00:00,1.8795306925440003
2024-08-04 20:00:00+00:00,1.0699999760836365,2024-08-02 12:00:00,1.8611247422592003
2024-08-04 21:00:00+00:00,1.0499999765306711,2024-08-02 12:00:00,1.8519217671168005
2024-08-04 22:00:00+00:00,1.0599999763071537,2024-08-02 12:00:00,2.3672883750912
2024-08-04 23:00:00+00:00,1.1199999749660492,2024-08-02 12:00:00,2.5513478779392003
2024-08-05 00:00:00+00:00,1.1299999747425318,2024-08-02 12:00:00,
2024-08-05 01:00:00+00:00,1.099999975413084,2024-08-02 12:00:00,26.440855505280005
2024-08-05 02:00:00+00:00,1.099999975413084,2024-08-02 12:00:00,24.444517820544004
2024-08-05 03:00:00+00:00,1.1399999745190144,2024-08-02 12:00:00,18.448425554688004
2024-08-05 04:00:00+00:00,1.2099999729543924,2024-08-02 12:00:00,14.979611847168002
2024-08-05 05:00:00+00:00,1.2599999718368051,2024-08-02 12:00:00,13.485898189440002
2024-08-05 06:00:00+00:00,1.2299999725073576,2024-08-02 12:00:00,14.781393921024002
2024-08-05 07:00:00+00:00,1.19999997317791,2024-08-02 12:00:00,17.683870696704002
2024-08-05 08:00:00+00:00,1.219999972730875,2024-08-02 12:00:00,17.308672479360002
2024-08-05 09:00:00+00:00,1.2499999720603228,2024-08-02 12:00:00,15.645057742080002
2024-08-05 10:00:00+00:00,1.2799999713897705,2024-08-02 12:00:00,13.592086364160002
2024-08-05 11:00:00+00:00,1.269999971613288,2024-08-02 12:00:00,11.581590256128004
2024-08-05 12:00:00+00:00,1.2399999722838402,2024-08-02 12:00:00,9.946292365440002
2024-08-05 13:00:00+00:00,1.2099999729543924,2024-08-02 12:00:00,8.792380866816002
2024-08-05 14:00:00+00:00,1.2299999725073576,2024-08-02 12:00:00,8.084459702016002
2024-08-05 15:00:00+00:00,1.269999971613288,2024-08-02 12:00:00,7.673865426432001
2024-08-05 16:00:00+00:00,1.289999971166253,2024-08-02 12:00:00,7.284508785792001
2024-08-05 17:00:00+00:00,1.2299999725073576,2024-08-02 12:00:00,6.895152145152001
2024-08-05 18:00:00+00:00,1.1899999734014273,2024-08-02 12:00:00,6.633221314176001
2024-08-05 19:00:00+00:00,1.179999973624945,2024-08-02 12:00:00,6.442082599680001
2024-08-05 20:00:00+00:00,1.179999973624945,2024-08-02 12:00:00,6.045646747392001
2024-08-05 21:00:00+00:00,1.169999973848462,2024-08-02 12:00:00,5.804953551360001
2024-08-05 22:00:00+00:00,1.149999974295497,2024-08-02 12:00:00,5.627973260160001
2024-08-05 23:00:00+00:00,1.1399999745190144,2024-08-02 12:00:00,5.656290106752001
2024-08-06 00:00:00+00:00,1.179999973624945,2024-08-02 12:00:00,5.677527741696001
2024-08-06 01:00:00+00:00,1.179999973624945,2024-08-02 12:00:00,6.102280440576001
2024-08-06 02:00:00+00:00,1.2099999729543924,2024-08-02 12:00:00,6.4633202346240015
2024-08-06 03:00:00+00:00,1.269999971613288,2024-08-02 12:00:00,6.498716292864001
2024-08-06 04:00:00+00:00,1.2999999709427357,2024-08-02 12:00:00,6.442082599680001
2024-08-06 05:00:00+00:00,1.3099999707192185,2024-08-02 12:00:00,6.272181520128001
2024-08-06 06:00:00+00:00,1.3199999704957008,2024-08-02 12:00:00,6.123518075520001
2024-08-06 07:00:00+00:00,1.339999970048666,2024-08-02 12:00:00,6.0598051706880005
2024-08-06 08:00:00+00:00,1.3599999696016312,2024-08-02 12:00:00,5.819111974656001
2024-08-06 09:00:00+00:00,1.3599999696016312,2024-08-02 12:00:00,5.613814836864001
2024-08-06 10:00:00+00:00,1.3299999702721834,2024-08-02 12:00:00,5.422676122368001
2024-08-06 11:00:00+00:00,1.289999971166253,2024-08-02 12:00:00,5.521785085440001
2024-08-06 12:00:00+00:00,1.2499999720603228,2024-08-02 12:00:00,5.408517699072001
2024-08-06 13:00:00+00:00,1.219999972730875,2024-08-02 12:00:00,5.153666079744001
2024-08-06 14:00:00+00:00,1.1899999734014273,2024-08-02 12:00:00,4.941289730304001
2024-08-06 15:00:00+00:00,1.179999973624945,2024-08-02 12:00:00,4.820943132288001
2024-08-06 16:00:00+00:00,1.1899999734014273,2024-08-02 12:00:00,4.743071804160001
2024-08-06 17:00:00+00:00,1.2099999729543924,2024-08-02 12:00:00,4.686438110976001
2024-08-06 18:00:00+00:00,1.2399999722838402,2024-08-02 12:00:00,4.615645994496001
2024-08-06 19:00:00+00:00,1.269999971613288,2024-08-02 12:00:00,4.566091512960001
2024-08-06 20:00:00+00:00,1.2999999709427357,2024-08-02 12:00:00,4.495299396480001
2024-08-06 21:00:00+00:00,1.2999999709427357,2024-08-02 12:00:00,4.396190433408001
2024-08-06 22:00:00+00:00,1.339999970048666,2024-08-02 12:00:00,4.311239893632001
2024-08-06 23:00:00+00:00,1.3799999691545963,2024-08-02 12:00:00,4.197972507264001
2024-08-07 00:00:00+00:00,1.479999966919422,2024-08-02 12:00:00,4.070546697600001
2024-08-07 01:00:00+00:00,1.6799999624490738,2024-08-02 12:00:00,4.042229851008001
2024-08-07 02:00:00+00:00,1.7899999599903822,2024-08-02 12:00:00,4.028071427712001
2024-08-07 03:00:00+00:00,1.7399999611079693,2024-08-02 12:00:00,4.0705466976
