time,nwm_predicted,reference_time,usgs_observed
2024-12-08 13:00:00+00:00,1.6899999622255564,2024-12-08 12:00:00,1.8165257088768003
2024-12-08 14:00:00+00:00,1.6299999635666609,2024-12-08 12:00:00,1.9057237756416003
2024-12-08 15:00:00+00:00,1.5499999653548002,2024-12-08 12:00:00,2.0076644233728
2024-12-08 16:00:00+00:00,1.4699999671429396,2024-12-08 12:00:00,2.0735010916992005
2024-12-08 17:00:00+00:00,1.409999968484044,2024-12-08 12:00:00,2.0926149631488
2024-12-08 18:00:00+00:00,1.409999968484044,2024-12-08 12:00:00,2.0543872202496
2024-12-08 19:00:00+00:00,1.3499999698251486,2024-12-08 12:00:00,2.0359812699648003
2024-12-08 20:00:00+00:00,1.2599999718368051,2024-12-08 12:00:00,2.0635901953920004
2024-12-08 21:00:00+00:00,1.2299999725073576,2024-12-08 12:00:00,2.0727931705344003
2024-12-08 22:00:00+00:00,1.269999971613288,2024-12-08 12:00:00,2.0926149631488
2024-12-08 23:00:00+00:00,1.3599999696016312,2024-12-08 12:00:00,2.1124367557632
2024-12-09 00:00:00+00:00,1.3199999704957008,2024-12-08 12:00:00,2.102525859456
2024-12-09 01:00:00+00:00,1.2399999722838402,2024-12-08 12:00:00,2.1124367557632
2024-12-09 02:00:00+00:00,1.2599999718368051,2024-12-08 12:00:00,2.1124367557632
2024-12-09 03:00:00+00:00,1.3199999704957008,2024-12-08 12:00:00,2.102525859456
2024-12-09 04:00:00+00:00,1.3299999702721834,2024-12-08 12:00:00,2.0727931705344003
2024-12-09 05:00:00+00:00,1.3199999704957008,2024-12-08 12:00:00,2.0727931705344003
2024-12-09 06:00:00+00:00,1.3099999707192185,2024-12-08 12:00:00,2.0543872202496
2024-12-09 07:00:00+00:00,1.289999971166253,2024-12-08 12:00:00,2.0359812699648003
2024-12-09 08:00:00+00:00,1.3099999707192185,2024-12-08 12:00:00,1.9991693693952
2024-12-09 09:00:00+00:00,1.339999970048666,2024-12-08 12:00:00,1.9694366804736003
2024-12-09 10:00:00+00:00,1.3199999704957008,2024-12-08 12:00:00,1.9227138835968005
2024-12-09 11:00:00+00:00,1.2999999709427357,2024-12-08 12:00:00,1.8795306925440003
2024-12-09 12:00:00+00:00,1.339999970048666,2024-12-08 12:00:00,1.8703277174016004
2024-12-09 13:00:00+00:00,1.3599999696016312,2024-12-08 12:00:00,1.8887336676864004
2024-12-09 14:00:00+00:00,1.339999970048666,2024-12-08 12:00:00,1.8887336676864004
2024-12-09 15:00:00+00:00,1.289999971166253,2024-12-08 12:00:00,1.8887336676864004
2024-12-09 16:00:00+00:00,1.2799999713897705,2024-12-08 12:00:00,1.8972287216640005
2024-12-09 17:00:00+00:00,1.2599999718368051,2024-12-08 12:00:00,1.9142188296192004
2024-12-09 18:00:00+00:00,1.2599999718368051,2024-12-08 12:00:00,1.9319168587392004
2024-12-09 19:00:00+00:00,1.3199999704957008,2024-12-08 12:00:00,1.9503228090240008
2024-12-09 20:00:00+00:00,1.3299999702721834,2024-12-08 12:00:00,1.9227138835968005
2024-12-09 21:00:00+00:00,1.289999971166253,2024-12-08 12:00:00,1.9411198338816005
2024-12-09 22:00:00+00:00,1.2999999709427357,2024-12-08 12:00:00,1.9411198338816005
2024-12-09 23:00:00+00:00,1.269999971613288,2024-12-08 12:00:00,1.9595257841664004
2024-12-10 00:00:00+00:00,1.2299999725073576,2024-12-08 12:00:00,1.9694366804736003
2024-12-10 01:00:00+00:00,1.2399999722838402,2024-12-08 12:00:00,1.9892584730880003
2024-12-10 02:00:00+00:00,1.2599999718368051,2024-12-08 12:00:00,1.9793475767808
2024-12-10 03:00:00+00:00,1.2999999709427357,2024-12-08 12:00:00,1.9793475767808
2024-12-10 04:00:00+00:00,1.289999971166253,2024-12-08 12:00:00,1.9694366804736003
2024-12-10 05:00:00+00:00,1.269999971613288,2024-12-08 12:00:00,1.9793475767808
2024-12-10 06:00:00+00:00,1.269999971613288,2024-12-08 12:00:00,1.9694366804736003
2024-12-10 07:00:00+00:00,1.289999971166253,2024-12-08 12:00:00,1.9991693693952
2024-12-10 08:00:00+00:00,1.2499999720603228,2024-12-08 12:00:00,2.0083723445376003
2024-12-10 09:00:00+00:00,1.2099999729543924,2024-12-08 12:00:00,2.0267782948224005
2024-12-10 10:00:00+00:00,1.2099999729543924,2024-12-08 12:00:00,2.01757531968
2024-12-10 11:00:00+00:00,1.2299999725073576,2024-12-08 12:00:00,2.0359812699648003
2024-12-10 12:00:00+00:00,1.2299999725073576,2024-12-08 12:00:00,2.01757531968
2024-12-10 13:00:00+00:00,1.2099999729543924,2024-12-08 12:00:00,2.0267782948224005
2024-12-10 14:00:00+00:00,1.179999973624945,2024-12-08 12:00:00,2.0083723445376003
2024-12-10 15:00:00+00:00,1.1599999740719795,2024-12-08 12:00:00,1.9991693693952
2024-12-10 16:00:00+00:00,1.179999973624945,2024-12-08 12:00:00,2.0267782948224005
2024-12-10 17:00:00+00:00,1.1599999740719795,2024-12-08 12:00:00,2.0267782948224005
2024-12-10 18:00:00+00:00,1.1899999734014273,2024-12-08 12:00:00,1.9991693693952
2024-12-10 19:00:00+00:00,1.2299999725073576,2024-12-08 12:00:00,1.9991693693952
2024-12-10 20:00:00+00:00,1.2499999720603228,2024-12-08 12:00:00,1.9991693693952
2024-12-10 21:00:00+00:00,1.269999971613288,2024-12-08 12:00:00,2.0267782948224005
2024-12-10 22:00:00+00:00,1.269999971613288,2024-12-08 12:00:00,1.9991693693952
2024-12-10 23:00:00+00:00,1.2299999725073576,2024-12-08 12:00:00,2.0083723445376003
2024-12-11 00:00:00+00:00,1.219999972730875,2024-12-08 12:00:00,2.01757531968
2024-12-11 01:00:00+00:00,1.2399999722838402,2024-12-08 12:00:00,2.01757531968
2024-12-11 02:00:00+00:00,1.2599999718368051,2024-12-08 12:00:00,2.01757531968
2024-12-11 03:00:00+00:00,1.269999971613288,2024-12-08 12:00:00,2.0267782948224005
2024-12-11 04:00:00+00:00,1.289999971166253,2024-12-08 12:00:00,2.0267782948224005
2024-12-11 05:00:00+00:00,1.2999999709427357,2024-12-08 12:00:00,2.0359812699648003
2024-12-11 06:00:00+00:00,1.3099999707192185,2024-12-08 12:00:00,2.0543872202496
2024-12-11 07:00:00+00:00,1.339999970048666,2024-12-08 12:00:00,2.0727931705344003
2024-12-11 08:00:00+00:00,1.3599999696016312,2024-12-08 12:00:00,2.1117288345984004
2024-12-11 09:00:00+00:00,1.3699999693781135,2024-12-08 12:00:00,2.1492486563328006
2024-12-11 10:00:00+00:00,1.3599999696016312,2024-12-08 12:00:00,2.1988031378688
2024-12-11 11:00:00+00:00,1.3499999698251486,2024-12-08 12:00:00,2.2979121009408003
2024-12-11 12:00:00+00:00,1.4299999680370092,2024-12-08 12:00:00,2.3771992713984003
2024-12-11 13:00:00+00:00,1.5199999660253525,2024-12-08 12:00:00,2.5421449027968004
2024-12-11 14:00:00+00:00,1.529999965801835,2024-12-08 12:00:00,2.7460261982592
2024-12-11 15:00:00+00:00,1.50999996624887,2024-12-08 12:00:00,3.0086649504000005
2024-12-11 16:00:00+00:00,1.4699999671429396,2024-12-08 12:00:00,3.3697047444480006
2024-12-11 17:00:00+00:00,1.4199999682605269,2024-12-08 12:00:00,3.780299020032
2024-12-11 18:00:00+00:00,1.3799999691545963,2024-12-08 12:00:00,4.410348856704001
2024-12-11 19:00:00+00:00,1.3499999698251486,2024-12-08 12:00:00,5.344804794240001
2024-12-11 20:00:00+00:00,1.3199999704957008,2024-12-08 12:00:00,6.689855007360001
2024-12-11 21:00:00+00:00,1.3099999707192185,2024-12-08 12:00:00,8.77822244352
2024-12-11 22:00:00+00:00,1.3099999707192185,2024-12-08 12:00:00,12.473570923776002
2024-12-11 23:00:00+00:00,1.3199999704957008,2024-12-08 12:00:00,17.032583225088004
2024-12-12 00:00:00+00:00,1.389999968931079,2024-12-08 12:00:00,25.647983800704004
