time,nwm_predicted,reference_time,usgs_observed
2024-02-27 13:00:00+00:00,1.4399999678134918,2024-02-27 12:00:00,1.7627237003520002
2024-02-27 14:00:00+00:00,1.4499999675899744,2024-02-27 12:00:00,2.1138525980928
2024-02-27 15:00:00+00:00,1.479999966919422,2024-02-27 12:00:00,2.3177338935552005
2024-02-27 16:00:00+00:00,1.499999966472387,2024-02-27 12:00:00,2.2880012046336
2024-02-27 17:00:00+00:00,1.499999966472387,2024-02-27 12:00:00,2.2186249304832
2024-02-27 18:00:00+00:00,1.4899999666959047,2024-02-27 12:00:00,2.4175507777920004
2024-02-27 19:00:00+00:00,1.529999965801835,2024-02-27 12:00:00,2.552055799104
2024-02-27 20:00:00+00:00,1.529999965801835,2024-02-27 12:00:00,2.5513478779392003
2024-02-27 21:00:00+00:00,1.50999996624887,2024-02-27 12:00:00,2.6476251563520004
2024-02-27 22:00:00+00:00,1.529999965801835,2024-02-27 12:00:00,2.864956953945601
2024-02-27 23:00:00+00:00,1.529999965801835,2024-02-27 12:00:00,3.072377855232
2024-02-28 00:00:00+00:00,1.5399999655783176,2024-02-27 12:00:00,3.242278934784
2024-02-28 01:00:00+00:00,1.50999996624887,2024-02-27 12:00:00,3.4121800143360006
2024-02-28 02:00:00+00:00,1.479999966919422,2024-02-27 12:00:00,3.497130554112001
2024-02-28 03:00:00+00:00,1.4199999682605269,2024-02-27 12:00:00,3.61039794048
2024-02-28 04:00:00+00:00,1.389999968931079,2024-02-27 12:00:00,3.709506903552001
2024-02-28 05:00:00+00:00,1.3999999687075615,2024-02-27 12:00:00,3.836932713216001
2024-02-28 06:00:00+00:00,1.4399999678134918,2024-02-27 12:00:00,3.957279311232001
2024-02-28 07:00:00+00:00,1.4499999675899744,2024-02-27 12:00:00,4.091784332544001
2024-02-28 08:00:00+00:00,1.5199999660253525,2024-02-27 12:00:00,4.162576449024001
2024-02-28 09:00:00+00:00,1.579999964684248,2024-02-27 12:00:00,4.346635951872001
2024-02-28 10:00:00+00:00,1.6299999635666609,2024-02-27 12:00:00,4.474061761536
2024-02-28 11:00:00+00:00,1.6599999628961086,2024-02-27 12:00:00,4.7572302274560005
2024-02-28 12:00:00+00:00,1.6299999635666609,2024-02-27 12:00:00,4.9271313070080005
2024-02-28 13:00:00+00:00,1.5999999642372131,2024-02-27 12:00:00,5.196141349632001
2024-02-28 14:00:00+00:00,1.6299999635666609,2024-02-27 12:00:00,5.3660424291840005
2024-02-28 15:00:00+00:00,1.6699999626725912,2024-02-27 12:00:00,5.578418778624001
2024-02-28 16:00:00+00:00,1.7999999597668648,2024-02-27 12:00:00,5.960696207616001
2024-02-28 17:00:00+00:00,1.8099999595433476,2024-02-27 12:00:00,6.392528118144002
2024-02-28 18:00:00+00:00,1.839999958872795,2024-02-27 12:00:00,6.930548203392001
2024-02-28 19:00:00+00:00,1.839999958872795,2024-02-27 12:00:00,7.751736754560001
2024-02-28 20:00:00+00:00,1.839999958872795,2024-02-27 12:00:00,8.395945014528001
2024-02-28 21:00:00+00:00,1.8499999586492777,2024-02-27 12:00:00,8.863172983296002
2024-02-28 22:00:00+00:00,1.8699999582022429,2024-02-27 12:00:00,9.542777301504
2024-02-28 23:00:00+00:00,1.9299999568611383,2024-02-27 12:00:00,10.179906349824002
2024-02-29 00:00:00+00:00,2.0199999548494816,2024-02-27 12:00:00,10.625896683648
2024-02-29 01:00:00+00:00,3.249999927356839,2024-02-27 12:00:00,11.312580213504004
2024-02-29 02:00:00+00:00,3.849999913945794,2024-02-27 12:00:00,12.070055859840002
2024-02-29 03:00:00+00:00,4.469999900087714,2024-02-27 12:00:00,13.641640845696005
2024-02-29 04:00:00+00:00,5.039999887347221,2024-02-27 12:00:00,15.609661683840002
2024-02-29 05:00:00+00:00,5.169999884441495,2024-02-27 12:00:00,16.494563139840004
2024-02-29 06:00:00+00:00,5.339999880641699,2024-02-27 12:00:00,16.579513679616003
2024-02-29 07:00:00+00:00,5.009999888017774,2024-02-27 12:00:00,15.708770646912004
2024-02-29 08:00:00+00:00,4.709999894723296,2024-02-27 12:00:00,14.307086740608002
2024-02-29 09:00:00+00:00,5.209999883547425,2024-02-27 12:00:00,12.693026484864005
2024-02-29 10:00:00+00:00,5.22999988310039,2024-02-27 12:00:00,11.255946520320002
2024-02-29 11:00:00+00:00,4.699999894946814,2024-02-27 12:00:00,9.939213153792002
2024-02-29 12:00:00+00:00,4.21999990567565,2024-02-27 12:00:00,9.188816719104
2024-02-29 13:00:00+00:00,4.119999907910824,2024-02-27 12:00:00,8.410103437824
2024-02-29 14:00:00+00:00,4.229999905452132,2024-02-27 12:00:00,7.709261484672002
2024-02-29 15:00:00+00:00,4.52999989874661,2024-02-27 12:00:00,7.447330653696001
2024-02-29 16:00:00+00:00,4.909999890252948,2024-02-27 12:00:00,7.468568288640001
2024-02-29 17:00:00+00:00,4.829999892041087,2024-02-27 12:00:00,7.468568288640001
2024-02-29 18:00:00+00:00,4.469999900087714,2024-02-27 12:00:00,7.341142478976002
2024-02-29 19:00:00+00:00,4.059999909251928,2024-02-27 12:00:00,7.220795880960001
2024-02-29 20:00:00+00:00,3.809999914839864,2024-02-27 12:00:00,6.994261108224001
2024-02-29 21:00:00+00:00,3.759999915957451,2024-02-27 12:00:00,6.888072933504001
2024-02-29 22:00:00+00:00,3.759999915957451,2024-02-27 12:00:00,6.619062890880001
2024-02-29 23:00:00+00:00,3.659999918192625,2024-02-27 12:00:00,6.250943885184001
2024-03-01 00:00:00+00:00,3.589999919757247,2024-02-27 12:00:00,5.790795128064001
2024-03-01 01:00:00+00:00,3.349999925121665,2024-02-27 12:00:00,5.373121640832001
2024-03-01 02:00:00+00:00,3.2599999271333218,2024-02-27 12:00:00,4.863418402176
2024-03-01 03:00:00+00:00,3.179999928921461,2024-02-27 12:00:00,4.516537031424001
2024-03-01 04:00:00+00:00,3.1199999302625656,2024-02-27 12:00:00,4.162576449024001
2024-03-01 05:00:00+00:00,3.0699999313801527,2024-02-27 12:00:00,3.9077248296960008
2024-03-01 06:00:00+00:00,3.01999993249774,2024-02-27 12:00:00,3.659952422016001
2024-03-01 07:00:00+00:00,2.989999933168292,2024-02-27 12:00:00,3.539605824000001
2024-03-01 08:00:00+00:00,2.979999933391809,2024-02-27 12:00:00,3.3838631677440008
2024-03-01 09:00:00+00:00,2.989999933168292,2024-02-27 12:00:00,3.2989126279680003
2024-03-01 10:00:00+00:00,2.979999933391809,2024-02-27 12:00:00,3.2068828765440003
2024-03-01 11:00:00+00:00,2.979999933391809,2024-02-27 12:00:00,3.1714868183040004
2024-03-01 12:00:00+00:00,3.01999993249774,2024-02-27 12:00:00,
2024-03-01 13:00:00+00:00,3.009999932721257,2024-02-27 12:00:00,3.0015857387520004
2024-03-01 14:00:00+00:00,2.999999932944774,2024-02-27 12:00:00,
2024-03-01 15:00:00+00:00,3.0299999322742224,2024-02-27 12:00:00,3.1998036648960007
2024-03-01 16:00:00+00:00,3.0299999322742224,2024-02-27 12:00:00,
2024-03-01 17:00:00+00:00,3.01999993249774,2024-02-27 12:00:00,4.332477528576001
