time,nwm_predicted,reference_time,usgs_observed
2023-09-15 13:00:00+00:00,2.899999935179949,2023-09-15 12:00:00,2.3672883750912
2023-09-15 14:00:00+00:00,2.8099999371916056,2023-09-15 12:00:00,2.3474665824768004
2023-09-15 15:00:00+00:00,2.6899999398738146,2023-09-15 12:00:00,2.3276447898624006
2023-09-15 16:00:00+00:00,2.559999942779541,2023-09-15 12:00:00,2.3474665824768004
2023-09-15 17:00:00+00:00,2.43999994546175,2023-09-15 12:00:00,2.3276447898624006
2023-09-15 18:00:00+00:00,2.349999947473407,2023-09-15 12:00:00,2.3177338935552005
2023-09-15 19:00:00+00:00,2.299999948590994,2023-09-15 12:00:00,2.2979121009408003
2023-09-15 20:00:00+00:00,2.259999949485064,2023-09-15 12:00:00,2.2979121009408003
2023-09-15 21:00:00+00:00,2.219999950379133,2023-09-15 12:00:00,2.2681794120192
2023-09-15 22:00:00+00:00,2.2399999499320984,2023-09-15 12:00:00,2.2483576194048003
2023-09-15 23:00:00+00:00,2.369999947026372,2023-09-15 12:00:00,2.1988031378688
2023-09-16 00:00:00+00:00,2.4699999447911978,2023-09-15 12:00:00,2.1690704489472004
2023-09-16 01:00:00+00:00,2.489999944344163,2023-09-15 12:00:00,2.1216397309056
2023-09-16 02:00:00+00:00,2.559999942779541,2023-09-15 12:00:00,2.1117288345984004
2023-09-16 03:00:00+00:00,2.7599999383091927,2023-09-15 12:00:00,2.0635901953920004
2023-09-16 04:00:00+00:00,2.9499999340623617,2023-09-15 12:00:00,2.0359812699648003
2023-09-16 05:00:00+00:00,3.0999999307096004,2023-09-15 12:00:00,2.0267782948224005
2023-09-16 06:00:00+00:00,3.2199999280273914,2023-09-15 12:00:00,2.0267782948224005
2023-09-16 07:00:00+00:00,3.3399999253451824,2023-09-15 12:00:00,2.0083723445376003
2023-09-16 08:00:00+00:00,3.349999925121665,2023-09-15 12:00:00,1.9991693693952
2023-09-16 09:00:00+00:00,3.3099999260157347,2023-09-15 12:00:00,1.9991693693952
2023-09-16 10:00:00+00:00,3.3099999260157347,2023-09-15 12:00:00,1.9892584730880003
2023-09-16 11:00:00+00:00,3.3299999255687,2023-09-15 12:00:00,1.9694366804736003
2023-09-16 12:00:00+00:00,3.2599999271333218,2023-09-15 12:00:00,1.9793475767808
2023-09-16 13:00:00+00:00,3.179999928921461,2023-09-15 12:00:00,1.9793475767808
2023-09-16 14:00:00+00:00,3.0299999322742224,2023-09-15 12:00:00,1.9694366804736003
2023-09-16 15:00:00+00:00,2.8099999371916056,2023-09-15 12:00:00,1.9595257841664004
2023-09-16 16:00:00+00:00,2.559999942779541,2023-09-15 12:00:00,1.9503228090240008
2023-09-16 17:00:00+00:00,2.349999947473407,2023-09-15 12:00:00,1.9503228090240008
2023-09-16 18:00:00+00:00,2.1699999514967203,2023-09-15 12:00:00,1.9503228090240008
2023-09-16 19:00:00+00:00,2.059999953955412,2023-09-15 12:00:00,1.9227138835968005
2023-09-16 20:00:00+00:00,1.9999999552965164,2023-09-15 12:00:00,1.9227138835968005
2023-09-16 21:00:00+00:00,1.959999956190586,2023-09-15 12:00:00,1.8972287216640005
2023-09-16 22:00:00+00:00,1.9499999564141035,2023-09-15 12:00:00,1.9057237756416003
2023-09-16 23:00:00+00:00,1.9999999552965164,2023-09-15 12:00:00,1.8795306925440003
2023-09-17 00:00:00+00:00,2.0499999541789293,2023-09-15 12:00:00,1.8611247422592003
2023-09-17 01:00:00+00:00,2.109999952837825,2023-09-15 12:00:00,1.8243128416896
2023-09-17 02:00:00+00:00,2.1699999514967203,2023-09-15 12:00:00,1.8243128416896
